"","Target","Dataset","Sample_ID","Hive","Date","Bee_type","Scab","gut_mg","Extractor","Cq","SD","actin_Cq","actin_CopyNum","CopyNum","CellNum","Present","CopyNum_norm","CellNum_norm"
"2243","F5","mm","289","DdM","160314","W","1","NA","M",14.5148666666667,"1.83178419398504E-2",20.7530666666667,9460540.56810992,3303264605.82936,825816151.45734,1,3374727512,843681878
"2244","F5","mm","557","DdM","170316","F","0","NA","M",19.388,"0.107904494809069",20.9648,8262059.45680019,80323170.539906,20080792.6349765,1,93964504,23491126
"2245","F5","mm","240","DdM","160113","W","1","NA","M",18.1718333333333,"8.1244097221479003E-2",21.4208666666667,6171283.72515294,203079170.397027,50769792.5992567,1,318054224,79513556
"2246","F5","mm","165","DdM","151014","F","1","NA","L",19.9081,"1.55743378671461E-2",20.4635,11385934.269706,54022021.8368405,13505505.4592101,1,45857826,11464457
"2247","F5","mm","438","DdM","161012","F","0","NA","M",23.0500333333333,"5.8500712246382196E-3",19.2618333333333,24560530.0825867,4919088.70086398,1229772.17521599,1,1935790,483947
"2248","F5","mm","541","DdM","170215","W","0","NA","M",16.3473666666667,"0.132841045363746",21.04855,7831038.43680553,816533397.450634,204133349.362659,1,1007780377,251945094
"2250","F5","mm","225","DdM","160113","W","1","NA","M",15.3390333333333,"5.6638002554232902E-2",20.6954666666667,9815658.50130992,1761809470.84931,440452367.712328,1,1734805540,433701385
"2251","F5","mm","151","DdM","151014","F","1","NA","L",18.4229333333333,"2.85990093068502E-2",20.5409,10835874.9720051,167685240.495093,41921310.1237733,1,149569194,37392298
"2252","F5","mm","136","DdM","150915","F","0","NA","PLO",20.2935,"3.7346619659615901E-2",20.4756851196289,11297521.5651549,40263989.4435195,10065997.3608799,1,34446486,8611622
"2253","F5","mm","273","DdM","160314","W","0","NA","M",16.03165,"0.12862272349783199",20.5664666666667,10660082.9794159,1038836347.28408,259709086.82102,1,941884937,235471234
"2254","F5","mm","408","DdM","160816","F","0","NA","M",18.10265,"3.6840263299818703E-2",19.2145,25315630.619004,214082227.564515,53520556.8911287,1,81734077,20433519
"2255","F5","mm","374","DdM","160715","F","1","NA","P",25.1181,"6.6926751004363502E-2",22.7205666666667,2687008.44999175,1015990.68225809,253997.670564522,1,3654534,913633
"2256","F5","mm","513","DdM","170117","W","0","NA","M",15.7575666666667,"0.13268569377794001",21.0151333333333,8000254.20158498,1280354784.12259,320088696.030648,1,1546813104,386703276
"2257","F5","mm","318","DdM","160517","F","0","NA","P",22.0383333333333,"9.0101405834390205E-2",21.1473,7351616.10044332,10641056.8831192,2660264.22077979,1,13989856,3497464
"2258","F5","mm","226","DdM","160113","W","0","NA","M",15.2577333333333,"7.8904140153310806E-2",20.7439,9516183.40869793,1874508935.43415,468627233.858538,1,1903864394,475966098
"2260","F5","mm","469","DdM","161116","W","0","NA","M",16.0878,"8.3858631040579903E-2",22.8454333333333,2480711.64697292,995288222.687384,248822055.671846,1,3877786370,969446593
"2261","F5","mm","409","DdM","160816","F","0","NA","M",19.291,"NA",19.0184666666667,28698177.9884109,86490746.6965245,21622686.6741311,1,29129070,7282268
"2262","F5","mm","360","DdM","160620","F","1","NA","P",20.7133,"0.14243159761794399",20.4193,11712487.1290507,29232680.5334945,7308170.13337363,1,24122972,6030743
"2263","F5","mm","44","DdM","150513","F","0","NA","PLO",20.9235204060872,"1.4108145385060999E-2",20.5537666666667,10747046.6029879,24902241.0366913,6225560.25917281,1,22395492,5598873
"2264","F5","mm","138","DdM","150915","F","0","NA","PLO",21.7452666666667,"5.6655655792985399E-2",20.2631333669027,12943096.932033,13306250.872677,3326562.71816926,1,9936394,2484099
"2265","F5","mm","291","DdM","160419","F","0","NA","P",21.3936333333333,"0.172082025015204",20.1391,14011977.3801042,17399043.7879911,4349760.94699778,1,12001548,3000387
"2266","F5","mm","158","DdM","151014","F","1","NA","L",18.9990666666667,"6.8685976249401204E-2",19.8214333333333,17169569.4456536,108060059.144178,27015014.7860446,1,60829899,15207475
"2267","F5","mm","275","DdM","160314","W","0","NA","M",16.9859666666667,"0.181987975793273",20.8617333333333,8825192.49213208,501711213.198531,125427803.299633,1,549466123,137366531
"2269","F5","mm","440","DdM","161012","F","0","NA","M",19.2070333333333,"7.3486347938466604E-2",19.4371333333333,21954961.3067103,92210735.7507709,23052683.9376927,1,40593838,10148459
"2270","F5","mm","529","DdM","170117","W","1","NA","M",15.7636333333333,"5.6149829325950099E-2",20.2712333333333,12876200.2587382,1274444414.46217,318611103.615542,1,956631057,239157764
"2271","F5","mm","380","DdM","160715","F","1","NA","P",22.1493,"4.1125661088911102E-2",21.0705666666667,7721510.77180663,9777545.70892636,2444386.42723159,1,12238801,3059700
"2272","F5","mm","500","DdM","161216","W","0","NA","M",15.5800333333333,"8.8489170712203798E-3",19.7687,17758682.6373946,1465999317.23694,366499829.309235,1,797874017,199468504
"2273","F5","mm","199","DdM","151215","F","0","NA","M",19.5727666666667,"7.1014810661814004E-2",21.1943333333333,7133705.18547749,69765633.8018625,17441408.4504656,1,94523041,23630760
"2274","F5","mm","276","DdM","160314","W","0","NA","M",16.1707,"0.194418286176995",20.6442,10142926.6667908,934308566.256397,233577141.564099,1,890304043,222576011
"2275","F5","mm","123","DdM","150915","F","1","NA","PLO",20.5097666666667,"2.58807521786617E-2",20.6767292022705,9934029.06273017,34141604.2715643,8535401.06789108,1,33217718,8304430
"2276","F5","mm","351","DdM","160620","F","0","NA","P",19.3562333333333,"8.8009677498177896E-2",20.1657,13775549.3804065,82292972.5406997,20573243.1351749,1,57738450,14434613
"2277","F5","mm","578","DdM","170316","F","0","NA","M",19.40935,"0.14064353877800601",20.755,9448846.59757757,79025853.2512481,19756463.312812,1,80835419,20208855
"2278","F5","mm","53","DdM","150609","F","1","NA","PLO",20.8603333333333,"0.128635972159163",20.6454372406006,10134901.5116495,26131693.5680837,6532923.39202093,1,24920648,6230162
"2279","F5","mm","516","DdM","170117","W","0","NA","M",15.7025333333333,"8.3050185630940496E-3",20.4483,11497192.8198054,1335238149.97802,333809537.494504,1,1122478982,280619746
"2280","F5","mm","471","DdM","161116","W","0","NA","M",15.4861666666667,"3.47616647088912E-2",21.6999,5162372.72333929,1574797563.378,393699390.844499,1,2948401865,737100466
"2281","F5","mm","2","DdM","150411","F","1","NA","PLO",22.0802758534749,"2.3986001517542301E-2",20.4888666666667,11202651.8638224,10306052.7908676,2576513.1977169,1,8891659,2222915
"2282","F5","mm","124","DdM","150915","F","0","NA","PLO",20.3301333333333,"8.9634442784740694E-3",20.1364790598551,14035491.489454,39154612.9918042,9788653.24795105,1,26962901,6740725
"2283","F5","mm","352","DdM","160620","F","0","NA","P",20.7395666666667,"0.150615415324374",20.4721333333333,11323221.4610509,28652892.4430799,7163223.11076998,1,24457371,6114343
"2284","F5","mm","487","DdM","161216","W","1","NA","M",15.8571333333333,"0.12805664111373999",20.5167333333333,11004705.1697097,1186728524.27976,296682131.069939,1,1042279678,260569919
"2285","F5","mm","477","DdM","161116","W","0","NA","M",14.6192,"2.02378358526796E-2",22.132,3915573.79848696,3050602195.41049,762650548.852623,1,7530112511,1882528128
"2286","F5","mm","245","DdM","160217","W","0","NA","M",13.2203830083211,"9.0637360725475905E-3",21.1264457702637,7450354.27643749,8865606071.31227,2216401517.82807,1,11501190741,2875297685
"2287","F5","mm","517","DdM","170117","W","0","NA","M",15.893,"3.3298798777133001E-2",20.9563666666667,8306755.33903891,1154706079.59678,288676519.899195,1,1343542267,335885567
"2288","F5","mm","20","DdM","150411","F","0","NA","PLO",22.5757236480713,"2.988930890466E-2",21.0161333333333,7995137.70453456,7062976.73072934,1765744.18268234,1,8538334,2134583
"2289","F5","mm","457","DdM","161012","F","1","NA","M",22.3961,"1.5908488300275699E-2",19.3253666666667,23582277.2206606,8099973.14403857,2024993.28600964,1,3319779,829945
"2290","F5","mm","294","DdM","160419","F","1","NA","P",23.3544,"5.2891587232753598E-2",21.4744333333333,5963382.13888544,3900056.25408271,975014.063520677,1,6321054,1580264
"2291","F5","mm","593","DdM","170420","F","1","NA","M",21.8416666666667,"0.27247888603217202",19.5632333333333,20253368.3926646,12363050.3616924,3090762.5904231,1,5899832,1474958
"2292","F5","mm","130","DdM","150915","F","1","NA","PLO",22.1767666666667,"2.77390218524977E-2",20.3616078694661,12152852.084388,9574855.18623325,2393713.79655831,1,7614919,1903730
"2293","F5","mm","531","DdM","170215","W","1","NA","M",16.76575,"9.6520075631962396E-2",20.8381666666667,8959255.25769412,593464881.846721,148366220.46168,1,640227633,160056908
"2294","F5","mm","518","DdM","170117","W","0","NA","M",16.6768333333333,"0.102052796793294",20.0943666666667,14418764.9551685,635106310.864107,158776577.716027,1,425725502,106431376
"2295","F5","mm","439","DdM","161012","F","1","NA","M",21.0942,"6.9648330920417806E-2",19.5685,20185242.9225456,21862766.7484078,5465691.68710195,1,10468451,2617113
"2297","F5","mm","458","DdM","161012","F","1","NA","M",17.0278,"6.5053823869161498E-3",19.5027,21053084.9410598,485956696.286061,121489174.071515,1,223096691,55774173
"2298","F5","mm","594","DdM","170420","F","0","NA","M",20.4515333333333,"0.30876366906314101",19.6480666666667,19183476.3201608,35692112.0154539,8923028.00386349,1,17982755,4495689
"2299","F5","mm","126","DdM","150915","F","1","NA","PLO",21.5545666666667,"4.59854687192955E-2",20.5959021250407,10461218.8243485,15389349.861224,3847337.465306,1,14218353,3554588
"2300","F5","mm","131","DdM","150915","F","1","NA","PLO",22.9945333333333,"3.6001990685702701E-2",20.6079260508219,10381057.0828181,5131775.26535854,1282943.81633964,1,4777903,1194476
"2301","F5","mm","384","DdM","160715","F","1","NA","P",20.6341,"6.5851271817634005E-2",20.5824,10551973.5649168,31052862.7021301,7763215.67553252,1,28443252,7110813
"2302","F5","mm","543","DdM","170215","W","1","NA","M",17.0405,"0.124733636201305",21.1211666666667,7475558.80262522,481272466.163654,120318116.540913,1,622241044,155560261
"2303","F5","mm","280","DdM","160314","W","1","NA","M",16.8696333333333,"3.7126854611363898E-2",20.7975333333333,9195204.82817846,548259657.494977,137064914.373744,1,576283497,144070874
"2304","F5","mm","187","DdM","151112","F","1","NA","L",17.3747333333333,"4.80728960364709E-2",20.49465,11161280.1273656,372979234.729682,93244808.6824205,1,322984697,80746174
"2305","F5","mm","263","DdM","160217","W","1","NA","M",13.4211530685425,"4.4070147933404899E-2",20.5323390960693,10895383.7837599,7606912329.55762,1901728082.3894,1,6748032706,1687008177
"2306","F5","mm","48","DdM","150513","F","0","NA","PLO",23.6220811208089,"6.4932790519849598E-2",23.0656333333333,2154747.00009137,3179861.83775801,794965.459439503,1,14263407,3565852
"2307","F5","mm","132","DdM","150915","F","1","NA","PLO",20.6089666666667,"3.5734763652966003E-2",20.2429593404134,13111226.5463968,31653841.6857776,7913460.4214444,1,23334280,5833570
"2308","F5","mm","144","DdM","150915","F","1","NA","PLO",21.723,"4.5368601477232998E-2",19.9483121236165,15830973.1780408,13534149.7994144,3383537.44985359,1,8262941,2065735
"2309","F5","mm","415","DdM","160914","F","1","NA","M",19.29675,"0.12692566722298601",18.8952333333333,31052263.9218484,86112283.1294919,21528070.782373,1,26802983,6700746
"2310","F5","mm","52","DdM","150609","F","1","NA","PLO",22.7671666666667,"3.2196635434983897E-2",20.2774600982666,12825009.2936903,6103474.06555793,1525868.51638948,1,4599713,1149928
"2311","F5","mm","172","DdM","151112","F","1","NA","L",20.7271333333333,"6.1786271398533599E-2",20.8348666666667,8978189.68689202,28925887.8235763,7231471.95589406,1,31139327,7784832
"2312","F5","mm","128","DdM","150915","F","0","NA","PLO",19.9109,"5.0192728557033599E-2",20.3634077707926,12138866.367083,53906781.7057478,13476695.4264369,1,42921666,10730417
"2313","F5","mm","596","DdM","170420","F","1","NA","M",21.3306,"7.7357481861808894E-2",19.7328666666667,18170489.1924026,18255914.0809141,4563978.52022852,1,9710649,2427662
"2314","F5","mm","133","DdM","150915","F","1","NA","PLO",20.7035,"5.1233094772811599E-2",20.3879521687826,11949748.2468468,29451989.9294922,7362997.48237304,1,23821395,5955349
"2315","F5","mm","567","DdM","170316","F","1","NA","M",19.0801,"3.2526911934583298E-2",20.5898,10502137.278711,101583916.515619,25395979.1289048,1,93488580,23372145
"2316","F5","mm","173","DdM","151112","F","1","NA","L",20.5248666666667,"5.33771798930349E-2",20.8476,8905349.50276141,33750672.4395668,8437668.10989169,1,36630493,9157623
"2317","F5","mm","189","DdM","151112","F","1","NA","L",20.6053333333333,"1.9667824824655799E-2",21.0723666666667,7712624.23365922,31741677.5833264,7935419.39583161,1,39777639,9944410
"2318","F5","mm","550","DdM","170215","W","0","NA","M",17.60675,"5.7770624022942002E-2",20.66045,10038028.2282991,312489179.658126,78122294.9145315,1,300883153,75220788
"2319","F5","mm","491","DdM","161216","W","1","NA","M",16.15415,"9.9772766825420495E-2",20.48395,11237944.3828154,946176376.870251,236544094.217563,1,813760346,203440086
"2320","F5","mm","194","DdM","151112","F","0","NA","L",19.7556,"0.109777092328044",20.9121333333333,8545178.41633871,60685175.6381776,15171293.9095444,1,68639289,17159822
"2321","F5","mm","597","DdM","170420","F","0","NA","M",23.0820666666667,"0.270609983802026",20.0895,14463726.763028,4800366.76189248,1200091.69047312,1,3207787,801947
"2322","F5","mm","432","DdM","160914","F","1","NA","M",19.1833333333333,"2.2507850482293298E-2",19.1018666666667,27207122.2362319,93892632.2609506,23473158.0652376,1,33354943,8338736
"2323","F5","mm","342","DdM","160620","F","0","NA","P",20.4224,"5.5614836150077701E-2",20.3647333333333,12128576.6822333,36494038.783234,9123509.69580849,1,29081941,7270485
"2324","F5","mm","311","DdM","160419","F","1","NA","P",22.1802666666667,"4.7950217239688703E-2",21.5533666666667,5669724.21343069,9549330.56803685,2387332.64200921,1,16278796,4069699
"2327","F5","mm","106","DdM","150817","F","0","NA","PLO",23.0442,"8.6904775472927201E-2",21.0579333333333,7784169.8908095,4941022.12256188,1235255.53064047,1,6135017,1533754
"2328","F5","mm","160","DdM","151014","F","0","NA","L",18.7793333333333,"4.0550256883692001E-2",20.7456,9505839.52956438,127775128.421995,31943782.1054989,1,129917348,32479337
"2329","F5","mm","433","DdM","160914","F","1","NA","M",20.5758333333333,"1.20034717200208E-2",19.4780666666667,21387490.3672026,32463923.5541798,8115980.88854494,1,14670756,3667689
"2330","F5","mm","284","DdM","160314","W","0","NA","M",16.9658333333333,"4.6658475471594102E-2",20.89585,8634660.55024346,509474517.288272,127368629.322068,1,570280469,142570117
"2331","F5","mm","478","DdM","161116","W","1","NA","M",14.7563,"4.2269492544859802E-2",21.8615,4655332.25931734,2747733831.29138,686933457.822846,1,5704732420,1426183105
"2332","F5","mm","527","DdM","170117","W","1","NA","M",16.4123,"5.4646774836214697E-2",19.4661333333333,21551393.8852947,777081238.404537,194270309.601134,1,348499661,87124915
"2333","F5","mm","267","DdM","160314","W","0","NA","M",15.79665,"0.125511453660612",20.8238333333333,9041786.74291164,1242753400.21839,310688350.054598,1,1328440174,332110044
"2334","F5","mm","448","DdM","161012","F","0","NA","M",20.753,"1.10267855696946E-2",19.8883,16450582.5357517,28360835.2249098,7090208.80622745,1,16662840,4165710
"2335","F5","mm","107","DdM","150817","F","0","NA","PLO",22.1485,"7.6503137190575193E-2",22.2909,3537096.45183872,9783513.18723282,2445878.2968082,1,26733710,6683427
"2336","F5","mm","236","DdM","160113","W","1","NA","M",15.8583666666667,"6.1480430490793603E-2",20.5721333333333,10621507.6952081,1185612776.26786,296403194.066964,1,1078867233,269716808
"2337","F5","mm","3","DdM","150411","F","0","NA","PLO",24.5100135803223,"8.2174965305680095E-2",20.7472,9496114.38506735,1615485.32110488,403871.330276221,1,1644252,411063
"2338","F5","mm","206","DdM","151215","F","0","NA","M",22.4478,"0.13047095462209299",21.1523333333333,7327981.55101704,7786804.25949939,1946701.06487485,1,10270372,2567593
"2339","F5","mm","553","DdM","170215","W","0","NA","M",15.693,"0.13827736618839701",20.9083,8566159.99715149,1344981803.13045,336245450.782611,1,1517544822,379386206
"2341","F5","mm","570","DdM","170316","F","1","NA","M",20.2796333333333,"0.104986967445171",20.2021,13458467.576768,40692070.3972247,10173017.5993062,1,29223046,7305761
"2342","F5","mm","523","DdM","170117","W","0","NA","M",15.6138,"2.6417229226396301E-2",21.096,7596891.55103192,1428727523.69111,357181880.922779,1,1817710789,454427697
"2344","F5","mm","495","DdM","161216","W","0","NA","M",16.8268666666667,"1.11898763770361E-2",20.5964333333333,10457664.3024586,566437073.37394,141609268.343485,1,523513969,130878492
"2345","F5","mm","286","DdM","160314","W","1","NA","M",14.6939333333333,"6.8012964450415006E-2",20.727,9619627.86249913,2881589058.87354,720397264.718386,1,2895243368,723810842
"2346","F5","mm","590","DdM","170420","F","1","NA","M",20.52885,"3.9385847712089299E-2",20.176,13685075.3527834,33648294.103074,8412073.5257685,1,23764417,5941104
"2347","F5","mm","65","DdM","150609","F","1","NA","PLO",19.7105666666667,"3.0455924437346401E-2",20.2731901804606,12860090.8107267,62805657.8896441,15701414.472411,1,47202612,11800653
"2348","F5","mm","45","DdM","150513","F","1","NA","PLO",22.166893641154,"3.5589008040029201E-2",21.6340666666667,5384438.00523785,9647224.94170979,2411806.23542745,1,17317027,4329257
"2349","F5","mm","253","DdM","160217","W","0","NA","M",15.5560417175293,"4.0555383511122704E-3",21.3825445175171,6324451.63330638,1493070743.91331,373267685.978326,1,2281753948,570438487
"2350","F5","mm","222","DdM","160113","W","0","NA","M",15.7589666666667,"0.16537153120574699",20.3247,12443215.7966635,1278988424.44265,319747106.110662,1,993448324,248362081
"2351","F5","mm","436","DdM","161012","F","1","NA","M",19.6115666666667,"0.13434881217686001",18.9823,29369923.219698,67731395.3235519,16932848.830888,1,22289407,5572352
"2352","F5","mm","287","DdM","160314","W","0","NA","M",16.5525666666667,"3.5686458682998599E-2",21.2145,7042260.47146892,698243059.727943,174560764.931986,1,958309611,239577403
"2353","F5","mm","346","DdM","160620","F","1","NA","P",18.4694666666667,"5.9746994345601302E-2",20.092,14440612.4591145,161838500.152604,40459625.038151,1,108319721,27079930
"2354","F5","mm","139","DdM","150915","F","0","NA","PLO",20.7416333333333,"4.2032883952131797E-2",20.2228889465332,13280659.6304885,28607765.5749399,7151941.39373497,1,20819754,5204938
"2355","F5","mm","572","DdM","170316","F","1","NA","M",19.3702666666667,"9.1880375126211306E-2",20.2926,12701389.7679215,81416899.9753485,20354224.9938371,1,61954751,15488688
"2356","F5","mm","254","DdM","160217","W","0","NA","M",14.3886607487996,"2.3010268655891598E-2",21.2906163533529,6707551.92752597,3637021693.47351,909255423.368376,1,5240746445,1310186611
"2359","F5","mm","105","DdM","150817","F","1","NA","PLO",22.6296666666667,"3.2678025236132599E-2",21.1958666666667,7126710.84780098,6778295.70188618,1694573.92547154,1,9192691,2298173
"2360","F5","mm","244","DdM","160217","W","1","NA","M",12.2222677866618,"0.13084526440104599",21.2688757578532,6801495.48853499,18980555817.7846,4745138954.44615,1,26972165269,6743041317
"2361","F5","mm","511","DdM","170117","W","1","NA","M",17.53995,"0.110237947186982",20.5966,10456549.3197133,328821949.101649,82205487.2754123,1,303937096,75984274
"2362","F5","mm","134","DdM","150915","F","1","NA","PLO",19.5627666666667,"2.5892920525371999E-2",20.5246397654216,10949182.6818279,70299751.8224359,17574937.955609,1,62055945,15513986
"2363","F5","mm","224","DdM","160113","W","0","NA","M",14.8303333333333,"4.0147768721727803E-2",20.3904666666667,11930540.8451793,2596886605.73081,649221651.432703,1,2103798567,525949642
"2364","F5","mm","12","DdM","150411","F","1","NA","PLO",24.4439633687337,"2.6910877054125301E-2",22.3951,3308995.28475931,1698949.55124136,424737.387810339,1,4962444,1240611
"2365","F5","mm","320","DdM","160517","F","0","NA","P",21.4577,"4.59673797382513E-3",20.7071333333333,9742670.01320297,16569328.6984503,4142332.17461257,1,16437593,4109398
"2366","F5","mm","255","DdM","160217","W","0","NA","M",14.4081554412842,"3.71016283203058E-2",20.9588476816813,8293581.14516979,3583346177.45749,895836544.364372,1,4175975754,1043993939
"2367","F5","mm","447","DdM","161012","F","1","NA","M",22.4242,"3.7618080759124602E-2",19.7342666666667,18154222.1710645,7928228.57514792,1982057.14378698,1,4220946,1055237
"2368","F5","mm","135","DdM","150915","F","0","NA","PLO",20.7073,"3.2301238366353097E-2",19.9214623769124,16105251.1584132,29366756.9686796,7341689.24216991,1,17623809,4405952
"2369","F5","mm","482","DdM","161116","W","1","NA","M",17.2928666666667,"1.3515299972006199E-2",22.1418,3891101.84457064,397009521.213608,99252380.303402,1,986142383,246535596
"2370","F5","mm","353","DdM","160620","F","1","NA","P",23.3572666666667,"4.8165997688549497E-2",20.2874666666667,12743170.0989296,3891538.75865411,972884.689663528,1,2951584,737896
"2371","F5","mm","392","DdM","160816","F","1","NA","M",21.7369,"3.8183766184072501E-2",19.5934666666667,19865398.5863945,13391429.9722516,3347857.4930629,1,6515398,1628850
"2372","F5","mm","205","DdM","151215","F","0","NA","M",21.7248333333333,"0.110177326766144",21.2782666666667,6760755.96297229,13515239.1110924,3378809.7777731,1,19321453,4830363
"2374","F5","mm","120","DdM","150817","F","0","NA","PLO",22.6615,"0.17282196041012801",21.1116666666667,7521130.53319324,6615710.95097969,1653927.73774492,1,8501679,2125420
"2375","F5","mm","246","DdM","160217","W","0","NA","M",12.6866159439087,"8.6197692793709604E-2",21.3103968302409,6623206.08805443,13320033259.6638,3330008314.91594,1,19437855127,4859463782
"2376","F5","mm","542","DdM","170215","W","0","NA","M",15.8356333333333,"8.4626552176804704E-2",20.7778,9312023.94950486,1206348292.99058,301587073.247645,1,1252102637,313025659
"2377","F5","mm","308","DdM","160419","F","0","NA","P",23.47915,"7.0357124728060799E-2",22.1359666666667,3905649.9975482,3546096.74475642,886524.186189105,1,8775433,2193858
"2378","F5","mm","290","DdM","160314","W","0","NA","M",16.6397333333333,"7.4379656716950203E-3",21.5130666666667,5817800.42828734,653333409.988914,163333352.497229,1,1085393831,271348458
"2379","F5","mm","424","DdM","160914","F","1","NA","M",19.4306333333333,"5.43345500886269E-2",19.9300666666667,16016842.3311228,77753442.4851616,19438360.6212904,1,46919570,11729893
"2380","F5","mm","548","DdM","170215","W","0","NA","M",16.8129,"3.1254119728445398E-2",20.7639,9395200.16289492,572503012.603524,143125753.150881,1,588956257,147239064
"2381","F5","mm","181","DdM","151112","F","0","NA","L",21.0431,"0.10131539863219199",20.6229666666667,10281647.7184229,22731636.7625549,5682909.19063872,1,21368758,5342190
"2382","F5","mm","121","DdM","150817","F","1","NA","PLO",23.4437,"0.11018021600995299",20.9290666666667,8453107.76727545,3643279.56912009,910819.892280021,1,4165694,1041424
"2383","F5","mm","35","DdM","150513","F","1","NA","PLO",21.4268811543783,"5.0366694351577798E-2",21.0091,8031193.28014566,16963399.0588901,4240849.76472254,1,20414752,5103688
"2385","F5","mm","38","DdM","150513","F","1","NA","PLO",20.7897453308105,"5.1150307762461898E-2",20.6558666666667,10067504.637561,27577065.6179374,6894266.40448434,1,26475094,6618774
"2386","F5","mm","595","DdM","170420","F","0","NA","M",20.1665,"1.5647044449353099E-2",19.7173333333333,18351956.6687837,44359061.6494361,11089765.412359,1,23362068,5840517
"2387","F5","mm","459","DdM","161116","W","1","NA","M",15.9821,"9.6307943597608206E-2",21.959,4373825.43023654,1078845673.90258,269711418.475645,1,2384016076,596004019
"2389","F5","mm","122","DdM","150817","F","0","NA","PLO",20.1822666666667,"2.7258087484879501E-2",21.0603666666667,7772061.57410455,43828846.4072979,10957211.6018245,1,54504845,13626211
"2391","F5","mm","485","DdM","161216","W","1","NA","M",15.9171,"0.106207438534219",20.8929666666667,8650602.76249413,1133675954.30431,283418988.576076,1,1266641946,316660487
"2392","F5","mm","109","DdM","150817","F","1","NA","PLO",20.6393666666667,"6.4409031457810406E-2",21.0451,7848341.60635101,30928381.4201185,7732095.35502962,1,38088213,9522053
"2393","F5","mm","515","DdM","170117","W","1","NA","M",16.8934,"2.3459752769371602E-2",20.9664,8253606.78706908,538411319.007332,134602829.751833,1,630495088,157623772
"2394","F5","mm","31","DdM","150513","F","1","NA","PLO",22.0248076121012,"1.6800939122036299E-2",20.7979666666667,9192656.05515496,10751395.023471,2687848.75586775,1,11304077,2826019
"2398","F5","mm","486","DdM","161216","W","0","NA","M",16.9562,"6.5902352006585896E-2",20.4159,11737991.1295232,513231454.535586,128307863.633896,1,422601261,105650315
"2399","F5","mm","73","DdM","150609","F","0","NA","PLO",19.4734666666667,"1.19884666798282E-2",20.4583435058594,11423556.7641736,75254446.3179286,18813611.5794821,1,63671066,15917767
"2402","F5","mm","140","DdM","150915","F","1","NA","PLO",21.6060333333333,"4.1802551756242798E-2",20.518056233724,10995395.5991806,14796985.1381873,3699246.28454682,1,13006896,3251724
"2403","F5","mm","411","DdM","160914","F","0","NA","M",20.6513,"2.92018835008988E-2",18.98775,29267699.830159,30648172.0422354,7662043.01055884,1,10121090,2530272
"2404","F5","mm","456","DdM","161012","F","1","NA","M",22.6502333333333,"7.0773535543544999E-2",19.8385,16983125.9511557,6672803.27391756,1668200.81847939,1,3797537,949384
"2406","F5","mm","174","DdM","151112","F","0","NA","L",19.7264,"9.8246832009994706E-2",20.70375,9763780.62057619,62051798.9713236,15512949.7428309,1,61425353,15356338
"2408","F5","mm","321","DdM","160517","F","1","NA","P",21.9583666666667,"0.109995015038563",20.8512,8884863.30741296,11310237.0260165,2827559.25650413,1,12303601,3075900
"2410","F5","mm","101","DdM","150817","F","0","NA","PLO",23.2273333333333,"2.25018517756508E-2",21.4673333333333,5990530.62029205,4296932.19014904,1074233.04753726,1,6932734,1733183
"2411","F5","mm","261","DdM","160217","W","0","NA","M",15.6293932596842,"4.4511859747344902E-2",21.2002639770508,7106690.41850874,1411836928.4253,352959232.106325,1,1920120307,480030077
"2412","F5","mm","452","DdM","161012","F","1","NA","M",22.00775,"0.11136931803688301",19.6071333333333,19692468.4993984,10892177.8167348,2723044.45418371,1,5345962,1336490
"2413","F5","mm","8","DdM","150411","F","0","NA","PLO",23.3315467834473,"9.4335201604981E-3",21.098,7587177.59872304,3968628.28142511,992157.070356279,1,5055586,1263896
"2414","F5","mm","175","DdM","151112","F","1","NA","L",22.4127,"6.5459682247930195E-2",20.9981666666667,8087564.86630544,7998070.8614759,1999517.71536897,1,9558258,2389565
"2415","F5","mm","220","DdM","160113","W","0","NA","M",17.0442,"4.8507525189397202E-2",20.6920333333333,9837241.92353772,479916282.124617,119979070.531154,1,471523599,117880900
"2416","F5","mm","200","DdM","151215","F","0","NA","M",20.59,"8.8014828296145001E-2",21.4862,5918660.22777589,32115053.9523242,8028763.48808106,1,52444089,13111022
"2417","F5","mm","434","DdM","160914","F","1","NA","M",20.8386333333333,"6.7619104795414095E-2",18.9979,29078267.8839255,26567771.9387049,6641942.98467622,1,8830756,2207689
"2418","F5","mm","473","DdM","161116","W","0","NA","M",15.1299666666667,"2.17592126083027E-2",21.7101666666667,5128577.04123296,2066364828.6413,516591207.160326,1,3894228383,973557096
"2419","F5","mm","489","DdM","161216","W","0","NA","M",15.6603666666667,"6.2502666609780197E-2",20.4282333333333,11645740.382898,1378876523.04252,344719130.760629,1,1144378193,286094548
"2420","F5","mm","9","DdM","150411","F","0","NA","PLO",21.3091894785563,"0.100995060541317",20.5408,10836568.2153844,18556466.3496774,4639116.58741935,1,16550641,4137660
"2421","F5","mm","36","DdM","150513","F","1","NA","PLO",20.4294649759928,"5.10023836896756E-2",20.5302333333333,10910071.4361503,36297927.9396485,9074481.98491213,1,32156261,8039065
"2422","F5","mm","7","DdM","150411","F","0","NA","PLO",25.3181088765462,"6.3866668557358203E-2",21.6615,5290763.50760502,872251.708283827,218062.927070957,1,1593437,398359
